Id,Age,Trabajo,Estado Civil,Educación,Saldo Bancario,Prestamo vivienda,Prestamo auto,Comunicación,Fecha Ultimo contacto,N de contactos,Dias transcurridos,Intentos previos,Resultado,Llamada comenzada2,Llamada terminada2,Seguro contratado,Orden_Comunicación
1627,33,"Trabajador obrero","Casado","Primaria",2,"SI","SI","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 13:05:32,000","1899-12-30 13:09:19,000","NO",1
3494,42,"Tecnico","Casado","NA",1559,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 14:58:20,000","1899-12-30 15:04:28,000","SI",1
3654,60,"Retirado","Casado","NA",209,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 12:26:50,000","1899-12-30 12:34:42,000","NO",1
3841,27,"Trabajador obrero","Casado","NA",409,"SI","NO","celular","2021-05-18 00:00:00,000",1,-1,0,"NA","1899-12-30 10:21:43,000","1899-12-30 10:30:28,000","SI",1
3945,45,"Emprendedor","Casado","NA",3133,"SI","SI","celular","2021-07-10 00:00:00,000",1,-1,0,"NA","1899-12-30 16:39:50,000","1899-12-30 16:53:14,000","SI",1
4023,47,"NA","Casado","NA",194,"NO","NO","celular","2021-08-04 00:00:00,000",1,-1,0,"NA","1899-12-30 16:43:55,000","1899-12-30 16:45:43,000","NA",1
2730,55,"Retirado","Casado","NA",554,"NO","SI","celular","2021-07-25 00:00:00,000",1,-1,0,"NA","1899-12-30 11:14:41,000","1899-12-30 11:18:35,000","NO",1
247,44,"Trabajador obrero","Casado","NA",1529,"SI","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 17:15:15,000","1899-12-30 17:21:02,000","SI",1
267,47,"Independiente","Casado","NA",14,"SI","NO","celular","2021-05-15 00:00:00,000",1,-1,0,"NA","1899-12-30 16:57:49,000","1899-12-30 17:00:11,000","NO",1
423,64,"Retirado","Casado","NA",2923,"NO","NO","celular","2021-03-12 00:00:00,000",1,-1,0,"NA","1899-12-30 09:04:42,000","1899-12-30 09:06:42,000","NO",1
1359,45,"Administrador","Casado","NA",5511,"NO","NO","celular","2021-07-02 00:00:00,000",1,-1,0,"NA","1899-12-30 11:37:55,000","1899-12-30 11:42:27,000","SI",1
1811,73,"Retirado","Casado","NA",739,"NO","NO","celular","2021-09-11 00:00:00,000",1,-1,0,"NA","1899-12-30 13:35:30,000","1899-12-30 13:39:00,000","SI",1
2180,51,"Tecnico","Casado","NA",-174,"SI","SI","celular","2021-11-17 00:00:00,000",1,-1,0,"NA","1899-12-30 09:00:45,000","1899-12-30 09:06:33,000","NO",1
2376,62,"Retirado","Casado","NA",800,"NO","NO","celular","2021-02-17 00:00:00,000",1,-1,0,"NA","1899-12-30 09:40:30,000","1899-12-30 09:52:47,000","SI",1
2686,50,"NA","Casado","NA",1533,"NO","NO","celular","2021-08-04 00:00:00,000",1,-1,0,"NA","1899-12-30 14:36:57,000","1899-12-30 14:39:34,000","NO",1
2701,58,"Retirado","Casado","NA",937,"NO","NO","celular","2021-08-05 00:00:00,000",1,-1,0,"NA","1899-12-30 10:56:05,000","1899-12-30 10:58:40,000","NO",1
1536,35,"Prestador de Servicios","Casado","NA",618,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 13:12:31,000","1899-12-30 13:28:22,000","SI",1
106,33,"Tecnico","Casado","Terciaria",1699,"NO","NO","celular","2021-08-04 00:00:00,000",1,-1,0,"NA","1899-12-30 17:40:32,000","1899-12-30 17:50:32,000","SI",1
180,60,"Retirado","Casado","Terciaria",108,"NO","NO","celular","2021-08-26 00:00:00,000",1,-1,0,"NA","1899-12-30 11:56:00,000","1899-12-30 12:06:24,000","SI",1
236,40,"Emprendedor","Casado","Terciaria",70,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 14:24:29,000","1899-12-30 14:25:26,000","NO",1
4831,57,"Retirado","Casado","Terciaria",34,"NO","SI","celular","2021-01-28 00:00:00,000",1,-1,0,"NA","1899-12-30 11:05:56,000","1899-12-30 11:08:15,000","NA",1
4806,42,"Tecnico","Casado","Terciaria",757,"NO","NO","celular","2021-02-10 00:00:00,000",1,-1,0,"NA","1899-12-30 10:28:40,000","1899-12-30 10:31:14,000","NA",1
4803,34,"Tecnico","Casado","Terciaria",178,"SI","NO","celular","2021-11-18 00:00:00,000",1,-1,0,"NA","1899-12-30 16:11:59,000","1899-12-30 16:13:24,000","NA",1
4715,38,"Administrador","Casado","Terciaria",293,"NO","NO","celular","2021-04-15 00:00:00,000",1,-1,0,"NA","1899-12-30 14:32:13,000","1899-12-30 14:33:38,000","NA",1
3963,58,"Emprendedor","Casado","Terciaria",925,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 14:43:44,000","1899-12-30 14:44:49,000","NO",1
4201,39,"Tecnico","Casado","Terciaria",2869,"NO","NO","celular","2021-04-03 00:00:00,000",1,-1,0,"NA","1899-12-30 13:46:08,000","1899-12-30 13:48:03,000","NA",1
4433,29,"Estudiante","Casado","Terciaria",10596,"SI","NO","celular","2021-04-12 00:00:00,000",1,-1,0,"NA","1899-12-30 14:57:59,000","1899-12-30 15:00:22,000","NA",1
4457,35,"Tecnico","Casado","Terciaria",4,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 10:10:32,000","1899-12-30 10:12:00,000","NA",1
4486,53,"Tecnico","Casado","Terciaria",9001,"NO","NO","celular","2021-04-05 00:00:00,000",1,-1,0,"NA","1899-12-30 09:23:29,000","1899-12-30 09:26:19,000","NA",1
4598,49,"Tecnico","Casado","Terciaria",1071,"NO","NO","celular","2021-06-17 00:00:00,000",1,-1,0,"NA","1899-12-30 13:31:44,000","1899-12-30 13:34:33,000","NA",1
1072,36,"Independiente","Casado","Terciaria",7343,"NO","NO","celular","2021-11-17 00:00:00,000",1,-1,0,"NA","1899-12-30 14:46:09,000","1899-12-30 14:47:27,000","NO",1
1230,33,"Prestador de Servicios","Casado","Terciaria",570,"NO","NO","celular","2021-05-25 00:00:00,000",1,-1,0,"NA","1899-12-30 14:19:17,000","1899-12-30 14:20:27,000","NO",1
1233,31,"Tecnico","Casado","Terciaria",120,"NO","NO","celular","2021-08-08 00:00:00,000",1,-1,0,"NA","1899-12-30 12:18:26,000","1899-12-30 12:35:06,000","SI",1
1441,35,"Administrador","Casado","Terciaria",690,"NO","NO","celular","2021-10-16 00:00:00,000",1,-1,0,"NA","1899-12-30 12:07:34,000","1899-12-30 12:09:22,000","NO",1
1461,75,"Retirado","Casado","Terciaria",2991,"NO","NO","celular","2021-04-22 00:00:00,000",1,-1,0,"NA","1899-12-30 13:28:02,000","1899-12-30 13:32:02,000","SI",1
1694,55,"Emprendedor","Casado","Terciaria",22,"NO","SI","celular","2021-07-08 00:00:00,000",1,-1,0,"NA","1899-12-30 13:47:51,000","1899-12-30 13:51:26,000","NO",1
1747,38,"Emprendedor","Casado","Terciaria",170,"SI","NO","celular","2021-05-18 00:00:00,000",1,-1,0,"NA","1899-12-30 14:52:17,000","1899-12-30 14:59:39,000","SI",1
1807,36,"Tecnico","Casado","Terciaria",341,"NO","NO","celular","2021-08-13 00:00:00,000",1,-1,0,"NA","1899-12-30 16:10:17,000","1899-12-30 16:14:59,000","SI",1
1827,72,"Independiente","Casado","Terciaria",132,"NO","NO","celular","2021-04-27 00:00:00,000",1,-1,0,"NA","1899-12-30 11:04:02,000","1899-12-30 11:11:26,000","SI",1
2293,73,"Retirado","Casado","Terciaria",459,"NO","NO","celular","2021-02-17 00:00:00,000",1,-1,0,"NA","1899-12-30 11:34:14,000","1899-12-30 11:38:55,000","SI",1
273,54,"Ama de casa","Casado","Terciaria",440,"NO","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 17:23:00,000","1899-12-30 17:24:29,000","NO",1
562,34,"Administrador","Casado","Terciaria",142,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 11:02:23,000","1899-12-30 11:10:02,000","SI",1
722,38,"Emprendedor","Casado","Terciaria",946,"SI","NO","celular","2021-05-11 00:00:00,000",1,-1,0,"NA","1899-12-30 17:04:45,000","1899-12-30 17:05:54,000","NO",1
734,39,"Emprendedor","Casado","Terciaria",628,"SI","NO","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 12:05:11,000","1899-12-30 12:06:48,000","NO",1
835,35,"Independiente","Casado","Terciaria",7990,"SI","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 13:52:52,000","1899-12-30 13:58:49,000","NO",1
971,42,"Desempleado","Casado","Terciaria",576,"NO","NO","celular","2021-02-27 00:00:00,000",1,-1,0,"NA","1899-12-30 09:46:40,000","1899-12-30 09:49:16,000","SI",1
1011,26,"Emprendedor","Casado","Terciaria",144,"NO","SI","celular","2021-07-25 00:00:00,000",1,-1,0,"NA","1899-12-30 12:33:07,000","1899-12-30 12:45:17,000","NO",1
1067,32,"Emprendedor","Casado","Terciaria",11591,"SI","NO","celular","2021-11-18 00:00:00,000",1,-1,0,"NA","1899-12-30 14:30:05,000","1899-12-30 14:30:48,000","NO",1
3867,32,"Administrador","Casado","Terciaria",653,"NO","NO","celular","2021-06-02 00:00:00,000",1,-1,0,"NA","1899-12-30 16:08:04,000","1899-12-30 16:09:28,000","SI",1
3361,57,"Independiente","Casado","Terciaria",894,"SI","NO","celular","2021-11-18 00:00:00,000",1,-1,0,"NA","1899-12-30 13:53:56,000","1899-12-30 13:55:15,000","NO",1
3480,27,"Administrador","Casado","Terciaria",346,"NO","NO","celular","2021-10-11 00:00:00,000",1,-1,0,"NA","1899-12-30 10:20:06,000","1899-12-30 10:23:38,000","SI",1
3495,40,"Tecnico","Casado","Terciaria",1554,"NO","NO","celular","2021-01-30 00:00:00,000",1,-1,0,"NA","1899-12-30 13:35:52,000","1899-12-30 13:37:31,000","NO",1
3608,39,"Tecnico","Casado","Terciaria",1524,"NO","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 15:58:29,000","1899-12-30 16:07:56,000","SI",1
3807,57,"Ama de casa","Casado","Terciaria",2326,"NO","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 12:25:36,000","1899-12-30 12:31:54,000","SI",1
3834,34,"Tecnico","Casado","Terciaria",3160,"SI","NO","celular","2021-08-13 00:00:00,000",1,-1,0,"NA","1899-12-30 14:02:04,000","1899-12-30 14:14:10,000","NO",1
3250,34,"Trabajador obrero","Casado","Terciaria",748,"SI","SI","celular","2021-05-06 00:00:00,000",1,-1,0,"NA","1899-12-30 16:54:55,000","1899-12-30 16:57:36,000","NO",1
3072,35,"Independiente","Casado","Terciaria",3698,"SI","NO","celular","2021-03-05 00:00:00,000",1,-1,0,"NA","1899-12-30 14:45:43,000","1899-12-30 14:47:29,000","SI",1
2989,50,"Emprendedor","Casado","Terciaria",8649,"SI","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 16:51:20,000","1899-12-30 16:53:41,000","NO",1
2449,27,"Administrador","Casado","Terciaria",73,"NO","NO","celular","2021-02-10 00:00:00,000",1,-1,0,"NA","1899-12-30 15:47:32,000","1899-12-30 15:50:11,000","SI",1
2577,31,"Tecnico","Casado","Terciaria",3382,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 13:13:43,000","1899-12-30 13:26:02,000","SI",1
2755,35,"Administrador","Casado","Terciaria",948,"SI","NO","celular","2021-06-08 00:00:00,000",1,-1,0,"NA","1899-12-30 17:42:36,000","1899-12-30 17:44:02,000","NO",1
2861,38,"Desempleado","Casado","Terciaria",2812,"SI","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 16:41:59,000","1899-12-30 16:55:49,000","SI",1
2899,57,"Emprendedor","Casado","Terciaria",7699,"NO","SI","celular","2021-07-16 00:00:00,000",1,-1,0,"NA","1899-12-30 13:48:16,000","1899-12-30 13:51:14,000","NO",1
2943,36,"Tecnico","Casado","Terciaria",376,"NO","NO","celular","2021-09-16 00:00:00,000",1,-1,0,"NA","1899-12-30 11:10:52,000","1899-12-30 11:13:45,000","SI",1
2969,33,"Independiente","Casado","Terciaria",1278,"NO","NO","celular","2021-10-06 00:00:00,000",1,-1,0,"NA","1899-12-30 17:10:46,000","1899-12-30 17:21:35,000","SI",1
2981,59,"Independiente","Casado","Terciaria",185,"NO","NO","celular","2021-02-04 00:00:00,000",1,-1,0,"NA","1899-12-30 11:27:57,000","1899-12-30 11:32:40,000","NO",1
4202,37,"Prestador de Servicios","Casado","Secuandaria",616,"SI","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 10:40:39,000","1899-12-30 10:40:57,000","NA",1
2207,33,"Tecnico","Casado","Secuandaria",806,"NO","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 14:59:31,000","1899-12-30 15:01:19,000","SI",1
2206,49,"Tecnico","Casado","Secuandaria",905,"NO","NO","celular","2021-06-05 00:00:00,000",1,-1,0,"NA","1899-12-30 13:36:47,000","1899-12-30 14:02:30,000","SI",1
2179,48,"Trabajador obrero","Casado","Secuandaria",503,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 17:39:52,000","1899-12-30 17:41:37,000","NO",1
2173,57,"Tecnico","Casado","Secuandaria",950,"SI","NO","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 15:03:44,000","1899-12-30 15:24:56,000","NO",1
2151,60,"Trabajador obrero","Casado","Secuandaria",272,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 11:14:39,000","1899-12-30 11:21:40,000","NO",1
2082,64,"Retirado","Casado","Secuandaria",4083,"NO","NO","celular","2021-08-18 00:00:00,000",1,-1,0,"NA","1899-12-30 17:22:56,000","1899-12-30 17:24:53,000","NO",1
2067,39,"Tecnico","Casado","Secuandaria",2983,"NO","NO","celular","2021-12-03 00:00:00,000",1,-1,0,"NA","1899-12-30 13:14:27,000","1899-12-30 13:22:19,000","SI",1
2041,61,"Administrador","Casado","Secuandaria",4608,"NO","NO","celular","2021-03-12 00:00:00,000",1,-1,0,"NA","1899-12-30 15:08:38,000","1899-12-30 15:12:10,000","SI",1
2210,54,"Retirado","Casado","Secuandaria",3538,"NO","NO","celular","2021-05-27 00:00:00,000",1,-1,0,"NA","1899-12-30 10:19:10,000","1899-12-30 10:32:50,000","SI",1
2027,40,"Trabajador obrero","Casado","Secuandaria",326,"SI","SI","celular","2021-07-07 00:00:00,000",1,-1,0,"NA","1899-12-30 11:51:32,000","1899-12-30 11:53:24,000","NO",1
2012,39,"Administrador","Casado","Secuandaria",168,"NO","NO","celular","2021-10-06 00:00:00,000",1,-1,0,"NA","1899-12-30 14:09:40,000","1899-12-30 14:11:16,000","NO",1
1997,35,"Tecnico","Casado","Secuandaria",1577,"SI","SI","celular","2021-11-17 00:00:00,000",1,-1,0,"NA","1899-12-30 14:46:31,000","1899-12-30 14:47:24,000","NO",1
1991,50,"Administrador","Casado","Secuandaria",4117,"NO","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 16:09:46,000","1899-12-30 16:18:36,000","SI",1
1976,46,"Trabajador obrero","Casado","Secuandaria",-27,"SI","NO","celular","2021-05-11 00:00:00,000",1,-1,0,"NA","1899-12-30 15:27:26,000","1899-12-30 15:31:40,000","NO",1
1961,39,"Tecnico","Casado","Secuandaria",603,"NO","SI","celular","2021-04-15 00:00:00,000",1,-1,0,"NA","1899-12-30 14:14:44,000","1899-12-30 14:18:18,000","SI",1
1918,34,"Trabajador obrero","Casado","Secuandaria",262,"NO","NO","celular","2021-06-01 00:00:00,000",1,-1,0,"NA","1899-12-30 10:55:33,000","1899-12-30 11:01:12,000","SI",1
1902,33,"Prestador de Servicios","Casado","Secuandaria",2184,"SI","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 16:44:50,000","1899-12-30 16:47:21,000","NO",1
1842,32,"Trabajador obrero","Casado","Secuandaria",1520,"SI","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 09:06:58,000","1899-12-30 09:15:11,000","NO",1
2025,32,"Tecnico","Casado","Secuandaria",1214,"SI","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 13:51:02,000","1899-12-30 13:51:55,000","NO",1
2225,30,"Administrador","Casado","Secuandaria",1794,"NO","NO","celular","2021-11-20 00:00:00,000",1,-1,0,"NA","1899-12-30 14:33:59,000","1899-12-30 14:51:14,000","SI",1
2282,41,"Tecnico","Casado","Secuandaria",1822,"NO","SI","celular","2021-07-31 00:00:00,000",1,-1,0,"NA","1899-12-30 15:54:20,000","1899-12-30 16:00:51,000","NO",1
2296,29,"Trabajador obrero","Casado","Secuandaria",8,"SI","SI","celular","2021-07-10 00:00:00,000",1,-1,0,"NA","1899-12-30 13:23:19,000","1899-12-30 13:33:46,000","SI",1
2768,31,"Administrador","Casado","Secuandaria",879,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 14:29:34,000","1899-12-30 14:36:08,000","SI",1
2681,47,"Administrador","Casado","Secuandaria",1808,"NO","SI","celular","2021-07-17 00:00:00,000",1,-1,0,"NA","1899-12-30 15:00:49,000","1899-12-30 15:02:54,000","NO",1
2665,52,"Tecnico","Casado","Secuandaria",386,"NO","NO","celular","2021-04-20 00:00:00,000",1,-1,0,"NA","1899-12-30 11:27:48,000","1899-12-30 11:35:06,000","SI",1
2641,30,"Tecnico","Casado","Secuandaria",-206,"SI","SI","celular","2021-05-15 00:00:00,000",1,-1,0,"NA","1899-12-30 16:50:03,000","1899-12-30 16:52:16,000","NO",1
2627,57,"Retirado","Casado","Secuandaria",1230,"NO","NO","celular","2021-02-22 00:00:00,000",1,-1,0,"NA","1899-12-30 13:21:44,000","1899-12-30 13:25:04,000","NO",1
2625,35,"Tecnico","Casado","Secuandaria",2355,"SI","NO","celular","2021-07-09 00:00:00,000",1,-1,0,"NA","1899-12-30 15:21:33,000","1899-12-30 15:30:08,000","NO",1
2616,45,"Tecnico","Casado","Secuandaria",1,"SI","NO","celular","2021-11-17 00:00:00,000",1,-1,0,"NA","1899-12-30 11:02:44,000","1899-12-30 11:09:57,000","NO",1
2609,29,"Prestador de Servicios","Casado","Secuandaria",1135,"SI","NO","celular","2021-02-17 00:00:00,000",1,-1,0,"NA","1899-12-30 17:41:21,000","1899-12-30 17:46:44,000","SI",1
2598,42,"Trabajador obrero","Casado","Secuandaria",179,"SI","NO","celular","2021-11-17 00:00:00,000",1,-1,0,"NA","1899-12-30 14:43:38,000","1899-12-30 14:45:14,000","NO",1
2595,30,"Tecnico","Casado","Secuandaria",455,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 12:22:22,000","1899-12-30 12:35:00,000","SI",1
2589,43,"Independiente","Casado","Secuandaria",14144,"SI","NO","celular","2021-11-21 00:00:00,000",1,-1,0,"NA","1899-12-30 16:50:49,000","1899-12-30 16:59:13,000","SI",1
2538,39,"Trabajador obrero","Casado","Secuandaria",167,"SI","SI","celular","2021-05-12 00:00:00,000",1,-1,0,"NA","1899-12-30 12:55:27,000","1899-12-30 13:05:39,000","SI",1
2533,51,"Trabajador obrero","Casado","Secuandaria",4787,"SI","NO","celular","2021-04-07 00:00:00,000",1,-1,0,"NA","1899-12-30 10:07:13,000","1899-12-30 10:22:08,000","SI",1
2489,38,"Tecnico","Casado","Secuandaria",4539,"NO","NO","celular","2021-09-16 00:00:00,000",1,-1,0,"NA","1899-12-30 16:16:04,000","1899-12-30 16:22:31,000","SI",1
2474,38,"Administrador","Casado","Secuandaria",755,"SI","NO","celular","2021-02-17 00:00:00,000",1,-1,0,"NA","1899-12-30 17:23:29,000","1899-12-30 17:25:29,000","SI",1
2385,36,"Administrador","Casado","Secuandaria",96,"NO","NO","celular","2021-02-02 00:00:00,000",1,-1,0,"NA","1899-12-30 16:28:52,000","1899-12-30 16:33:54,000","SI",1
2384,32,"Prestador de Servicios","Casado","Secuandaria",914,"NO","NO","celular","2021-06-15 00:00:00,000",1,-1,0,"NA","1899-12-30 17:56:22,000","1899-12-30 18:02:34,000","SI",1
2381,58,"Emprendedor","Casado","Secuandaria",670,"SI","NO","celular","2021-05-12 00:00:00,000",1,-1,0,"NA","1899-12-30 16:50:46,000","1899-12-30 17:11:58,000","SI",1
2321,58,"Administrador","Casado","Secuandaria",2160,"SI","SI","celular","2021-05-05 00:00:00,000",1,-1,0,"NA","1899-12-30 14:49:15,000","1899-12-30 15:07:25,000","SI",1
1833,35,"Administrador","Casado","Secuandaria",3854,"SI","NO","celular","2021-05-05 00:00:00,000",1,-1,0,"NA","1899-12-30 17:07:55,000","1899-12-30 17:10:06,000","NO",1
1830,51,"Administrador","Casado","Secuandaria",949,"NO","NO","celular","2021-08-05 00:00:00,000",1,-1,0,"NA","1899-12-30 14:57:38,000","1899-12-30 15:15:50,000","SI",1
1820,36,"Emprendedor","Casado","Secuandaria",660,"SI","SI","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 11:57:36,000","1899-12-30 12:04:46,000","NO",1
1793,45,"Trabajador obrero","Casado","Secuandaria",266,"SI","NO","celular","2021-05-12 00:00:00,000",1,-1,0,"NA","1899-12-30 13:05:44,000","1899-12-30 13:10:21,000","NO",1
1336,34,"Tecnico","Casado","Secuandaria",159,"SI","NO","celular","2021-10-18 00:00:00,000",1,-1,0,"NA","1899-12-30 16:01:05,000","1899-12-30 16:05:17,000","SI",1
1328,37,"Prestador de Servicios","Casado","Secuandaria",1776,"SI","SI","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 12:01:15,000","1899-12-30 12:04:59,000","NO",1
1301,71,"Retirado","Casado","Secuandaria",2850,"NO","NO","celular","2021-02-17 00:00:00,000",1,-1,0,"NA","1899-12-30 16:38:30,000","1899-12-30 16:41:35,000","SI",1
1268,61,"Retirado","Casado","Secuandaria",3114,"NO","NO","celular","2021-11-13 00:00:00,000",1,-1,0,"NA","1899-12-30 16:30:49,000","1899-12-30 16:37:10,000","SI",1
1206,42,"Tecnico","Casado","Secuandaria",300,"SI","NO","celular","2021-11-19 00:00:00,000",1,-1,0,"NA","1899-12-30 14:35:16,000","1899-12-30 14:36:32,000","NO",1
1366,29,"Tecnico","Casado","Secuandaria",2326,"NO","NO","celular","2021-03-06 00:00:00,000",1,-1,0,"NA","1899-12-30 16:44:19,000","1899-12-30 16:47:34,000","SI",1
2771,33,"Prestador de Servicios","Casado","Secuandaria",288,"SI","NO","celular","2021-04-17 00:00:00,000",1,-1,0,"NA","1899-12-30 13:48:32,000","1899-12-30 13:53:38,000","NO",1
1727,33,"Prestador de Servicios","Casado","Secuandaria",624,"SI","NO","celular","2021-05-15 00:00:00,000",1,-1,0,"NA","1899-12-30 16:23:39,000","1899-12-30 16:30:42,000","NO",1
1712,30,"Prestador de Servicios","Casado","Secuandaria",1222,"SI","NO","celular","2021-05-14 00:00:00,000",1,-1,0,"NA","1899-12-30 15:16:49,000","1899-12-30 15:24:13,000","NO",1
1707,57,"Emprendedor","Casado","Secuandaria",2464,"NO","NO","celular","2021-06-01 00:00:00,000",1,-1,0,"NA","1899-12-30 17:13:01,000","1899-12-30 17:14:54,000","NO",1
1674,58,"Trabajador obrero","Casado","Secuandaria",3027,"SI","NO","celular","2021-04-24 00:00:00,000",1,-1,0,"NA","1899-12-30 15:21:51,000","1899-12-30 15:24:31,000","SI",1
1647,28,"Trabajador obrero","Casado","Secuandaria",4287,"NO","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 11:41:27,000","1899-12-30 11:44:18,000","NO",1
1592,30,"Tecnico","Casado","Secuandaria",1660,"SI","NO","celular","2021-04-30 00:00:00,000",1,-1,0,"NA","1899-12-30 14:42:56,000","1899-12-30 14:46:52,000","NO",1
1558,33,"Prestador de Servicios","Casado","Secuandaria",1330,"SI","NO","celular","2021-11-18 00:00:00,000",1,-1,0,"NA","1899-12-30 09:35:05,000","1899-12-30 09:39:10,000","NO",1
1512,39,"Trabajador obrero","Casado","Secuandaria",462,"SI","NO","celular","2021-05-13 00:00:00,000",1,-1,0,"NA","1899-12-30 09:10:50,000","1899-12-30 09:20:40,000","SI",1
